time,power
2021-12-28 01:08:30,168.37
2021-12-28 01:08:40,168.38
2021-12-28 01:08:50,168.39
2021-12-28 01:09:00,168.38
2021-12-28 01:09:10,168.4
2021-12-28 01:09:20,168.42
2021-12-28 01:09:30,168.44
2021-12-28 01:09:40,168.42
2021-12-28 01:09:50,168.43
2021-12-28 01:10:00,168.44
2021-12-28 01:10:10,168.42
2021-12-28 01:10:20,168.44
2021-12-28 01:10:30,168.45
2021-12-28 01:10:40,168.45
2021-12-28 01:10:50,168.46
2021-12-28 01:11:00,168.45
2021-12-28 01:11:10,168.46
2021-12-28 01:11:20,168.48
2021-12-28 01:11:30,168.48
2021-12-28 01:11:40,168.48
2021-12-28 01:11:50,168.51
2021-12-28 01:12:00,168.49
2021-12-28 01:12:10,168.5
2021-12-28 01:12:20,168.48
2021-12-28 01:12:30,168.49
2021-12-28 01:12:40,168.5
2021-12-28 01:12:50,168.5
2021-12-28 01:13:00,168.5
2021-12-28 01:13:10,168.51
2021-12-28 01:13:20,168.53
